Date;Based On;Group;Averaged Spread (bp);Averaged Spread (bp);Averaged Spread (bp);Standard Deviation (bp);Standard Deviation (bp);Standard Deviation (bp);Averaged Maturity;Averaged Maturity;Averaged Maturity
Date;Based On;Group;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.
2023-08-23;Maturity;AA;62.153380;81.432262;106.216498;20.893443;18.059725;19.614509;1.710763;3.760590;7.439530
2023-08-23;Maturity;AA-;60.174352;107.217122;131.947627;23.440374;29.335618;12.704069;1.588718;3.966895;7.683803
2023-08-23;Maturity;A+;86.305280;114.097162;143.106682;35.978944;24.215832;19.777225;1.514403;3.979801;8.327343
2023-08-23;Maturity;A;78.350968;121.985072;144.190563;26.709926;18.365611;21.349003;1.578746;3.798782;7.492765
2023-08-23;Maturity;A-;97.204645;142.136446;158.479801;32.582791;29.288338;22.091661;1.597760;4.049521;7.476411
2023-08-23;Maturity;BBB+;190.471774;240.946400;294.417783;34.223762;21.646596;-;1.768725;3.682739;6.465753
2023-08-23;Maturity;BBB;255.258443;239.703395;-;29.798779;6.790551;-;1.802883;3.450685;-
2023-08-23;Maturity;BBB-;329.548494;321.879837;-;44.916132;-;-;2.034122;3.241095;-
2023-08-23;Duration;AAA;47.544383;71.699498;92.928368;19.496977;22.841597;36.120951;1.514024;3.954246;9.223561
2023-08-23;Duration;AA+;56.394778;77.945632;101.554367;15.435119;14.754759;18.772344;1.537581;4.041095;8.950846
2023-08-23;Duration;AA;62.195367;86.570102;111.610266;20.191399;15.193772;18.781751;1.803287;4.194716;8.010709
2023-08-23;Duration;AA-;61.647521;112.722814;134.469710;23.548752;28.376029;13.485216;1.673972;4.218958;8.150684
2023-08-23;Duration;A+;88.284767;118.023282;146.772265;36.568800;24.729037;18.723560;1.601684;4.266994;8.687313
2023-08-23;Duration;A;81.015528;127.839431;149.007790;27.276412;18.025344;23.555511;1.694635;4.257077;8.084328
2023-08-23;Duration;A-;99.195840;145.903783;163.787722;33.412269;30.370839;22.111798;1.650119;4.345944;7.988542
2023-08-23;Duration;BBB+;193.974954;243.970706;296.731280;35.249075;23.126158;-;1.863679;3.828904;6.465753
2023-08-23;Duration;BBB;254.663805;247.046933;-;29.351734;-;-;1.871917;3.717808;-
2023-08-23;Duration;BBB-;329.553859;-;-;42.999701;-;-;2.134703;-;-
2023-08-22;Maturity;AAA;47.424881;71.271858;92.484985;19.475240;22.844899;35.363082;1.516764;3.956986;9.226301
2023-08-22;Maturity;AA+;56.818205;77.139591;100.547697;15.152601;14.531367;18.622224;1.540321;4.043835;8.953585
2023-08-22;Maturity;AA;61.994407;81.585858;106.308062;21.317045;18.061441;19.670613;1.713503;3.763329;7.442270
2023-08-22;Maturity;AA-;60.144325;107.187465;131.969648;23.416443;29.301606;12.780619;1.591458;3.969634;7.686543
2023-08-22;Maturity;A+;86.413250;114.723116;143.155013;35.825048;23.890796;19.803317;1.517143;3.982540;8.330083
2023-08-22;Maturity;A;78.222899;121.953662;144.246067;26.284377;18.361979;21.376975;1.581486;3.801522;7.495505
2023-08-22;Maturity;A-;97.366461;142.608547;158.530030;32.357940;29.295946;22.086844;1.600500;4.052261;7.479150
2023-08-22;Maturity;BBB+;190.467370;240.960553;294.316855;34.228224;21.603711;-;1.771464;3.685479;6.468493
2023-08-22;Maturity;BBB;255.245555;239.724779;-;29.814872;6.809836;-;1.805623;3.453424;-
2023-08-22;Maturity;BBB-;329.551437;321.882728;-;44.944073;-;-;2.036861;3.243835;-
2023-08-22;Duration;AAA;47.543535;71.608587;93.029759;19.477749;22.848382;36.188602;1.516764;3.956986;9.226301
2023-08-22;Duration;AA+;56.978277;77.796820;101.148737;15.084457;14.669731;18.464387;1.540321;4.043835;8.953585
2023-08-22;Duration;AA;62.041116;86.701294;111.540477;20.599055;15.204936;18.679217;1.806027;4.197455;8.013449
2023-08-22;Duration;AA-;61.611818;111.888157;134.052795;23.525515;28.783178;13.080231;1.676712;4.163698;7.984109
2023-08-22;Duration;A+;88.384543;118.550477;146.545754;36.421114;24.380323;18.594024;1.604423;4.269733;8.690053
2023-08-22;Duration;A;80.876593;127.874958;148.786879;26.878323;18.037330;23.526247;1.697375;4.259817;8.087068
2023-08-22;Duration;A-;99.350219;146.446575;162.953866;33.183429;30.566825;22.145948;1.652859;4.324984;7.946811
2023-08-22;Duration;BBB+;193.976254;243.888184;296.433467;35.265868;22.945865;-;1.866418;3.831643;6.468493
2023-08-22;Duration;BBB;254.639638;247.099936;-;29.378410;-;-;1.874657;3.720547;-
2023-08-22;Duration;BBB-;329.569687;-;-;43.060026;-;-;2.137442;-;-
2023-08-21;Maturity;AAA;47.342832;71.229007;92.482310;19.527135;22.852663;35.343380;1.519504;3.959726;9.229041
2023-08-21;Maturity;AA+;56.360063;77.082225;100.577042;15.558064;14.486086;18.596371;1.543061;4.046575;8.956325
2023-08-21;Maturity;AA;61.981920;81.555667;106.333271;21.289928;18.080190;19.651695;1.716242;3.766069;7.445009
2023-08-21;Maturity;AA-;60.146154;107.679558;131.997452;23.411509;29.110751;12.744520;1.594198;3.972374;7.689282
2023-08-21;Maturity;A+;86.173224;114.666479;144.703050;35.403094;23.887933;18.387562;1.519882;3.985280;8.332823
2023-08-21;Maturity;A;78.080853;121.916446;145.436270;26.511652;18.358092;21.494040;1.584225;3.804261;7.498244
2023-08-21;Maturity;A-;97.362136;142.014318;158.631792;32.353339;29.155658;22.060981;1.603239;4.055001;7.481890
2023-08-21;Maturity;BBB+;191.379577;240.940684;294.507067;34.524982;21.567445;-;1.774204;3.688219;6.471232
2023-08-21;Maturity;BBB;255.300858;239.678352;-;29.756340;6.842167;-;1.808363;3.456164;-
2023-08-21;Maturity;BBB-;329.567137;321.844789;-;44.949430;-;-;2.039601;3.246575;-
2023-08-21;Duration;AAA;47.456753;71.524587;92.978938;19.524321;22.875495;36.180689;1.519504;3.959726;9.229041
2023-08-21;Duration;AA+;56.517976;77.659343;100.977105;15.486014;14.609820;18.487523;1.543061;4.046575;8.956325
2023-08-21;Duration;AA;62.023892;86.660132;111.597832;20.577801;15.256109;18.599052;1.808767;4.200195;8.016189
2023-08-21;Duration;AA-;61.606956;112.342431;133.948561;23.516600;28.509087;13.136371;1.679452;4.166438;7.986849
2023-08-21;Duration;A+;88.149051;118.468434;148.136241;36.037640;24.384230;16.982492;1.607163;4.272473;8.692793
2023-08-21;Duration;A;80.739985;127.893959;150.126311;27.094983;18.072925;23.518687;1.700115;4.262557;8.089808
2023-08-21;Duration;A-;99.339254;145.800987;162.820759;33.180228;30.473328;22.050327;1.655599;4.327724;7.949550
2023-08-21;Duration;BBB+;194.816621;243.826319;296.409704;35.450876;22.861050;-;1.869158;3.834383;6.471232
2023-08-21;Duration;BBB;254.683761;246.982575;-;29.320647;-;-;1.877397;3.723287;-
2023-08-21;Duration;BBB-;329.572686;-;-;43.057070;-;-;2.140182;-;-
2023-08-18;Maturity;AAA;47.343065;71.266118;92.477027;19.533173;22.837999;35.383330;1.527723;3.967945;9.237260
2023-08-18;Maturity;AA+;56.334584;77.137524;100.492153;15.574941;14.542320;18.671162;1.551280;4.054794;8.964544
2023-08-18;Maturity;AA;60.175742;77.603762;106.582081;23.041658;15.954051;18.959058;1.620254;3.620653;7.289863
2023-08-18;Maturity;AA-;60.088675;104.532220;134.729773;23.391365;24.981686;17.143441;1.602417;3.936152;7.547793
2023-08-18;Maturity;A+;85.644542;114.806306;145.162601;35.621964;23.947794;18.430834;1.514225;3.993499;8.341042
2023-08-18;Maturity;A;77.380390;122.197586;145.398241;26.254828;16.898720;21.494229;1.548373;3.769863;7.506464
2023-08-18;Maturity;A-;96.851555;141.433963;158.190024;32.049818;29.496104;22.253273;1.611459;4.063220;7.490109
2023-08-18;Maturity;BBB+;191.624203;241.015798;294.333667;34.619652;21.608826;-;1.782423;3.696438;6.479452
2023-08-18;Maturity;BBB;255.282650;239.746825;-;29.724091;6.852337;-;1.816582;3.464383;-
2023-08-18;Maturity;BBB-;329.576271;321.925011;-;44.963647;-;-;2.047820;3.254794;-
2023-08-18;Duration;AAA;47.460555;71.610617;92.981139;19.534028;22.850025;36.408919;1.527723;3.967945;9.237260
2023-08-18;Duration;AA+;56.486099;77.803837;100.683141;15.500933;14.670624;18.523627;1.551280;4.054794;8.964544
2023-08-18;Duration;AA;60.513834;86.293178;111.441640;21.899417;15.080417;18.462347;1.761201;4.208414;8.024408
2023-08-18;Duration;AA-;61.549178;112.502380;133.796782;23.497129;28.504688;13.155451;1.687671;4.174657;7.995068
2023-08-18;Duration;A+;87.624946;118.783548;148.439676;36.252517;24.514134;17.071289;1.601469;4.280692;8.701012
2023-08-18;Duration;A;81.042682;128.866251;149.875794;27.023589;16.951694;23.535577;1.708334;4.270776;8.098027
2023-08-18;Duration;A-;98.782530;145.576379;162.130170;32.897392;30.742261;22.257439;1.663818;4.335943;7.957770
2023-08-18;Duration;BBB+;194.484831;243.477836;295.923526;35.456580;22.458169;-;1.858010;3.812654;6.479452
2023-08-18;Duration;BBB;254.649309;247.366583;-;29.279299;-;-;1.885616;3.731506;-
2023-08-18;Duration;BBB-;329.534083;-;-;43.053811;-;-;2.148401;-;-
2023-08-16;Maturity;AAA;48.238879;71.292874;92.534550;19.669595;22.880494;35.371288;1.533202;3.973424;9.242739
2023-08-16;Maturity;AA+;56.439491;77.180947;100.566444;15.565846;14.533150;18.716785;1.556759;4.060273;8.970024
2023-08-16;Maturity;AA;56.250990;80.305348;106.254020;21.900998;17.977578;18.991611;1.521428;3.581604;7.295342
2023-08-16;Maturity;AA-;59.865869;103.462678;135.295268;23.447294;24.967839;16.796171;1.564305;3.893275;7.419177
2023-08-16;Maturity;A+;86.116324;115.871523;145.292766;35.490398;23.562407;18.439391;1.519704;3.998979;8.346521
2023-08-16;Maturity;A;77.653638;122.567843;145.565249;27.399661;17.150862;21.508366;1.549069;3.785056;7.511943
2023-08-16;Maturity;A-;97.170804;141.516892;158.482659;32.172683;29.510759;22.319632;1.616938;4.068699;7.495589
2023-08-16;Maturity;BBB+;192.680924;241.129305;294.501996;34.429291;21.620920;-;1.787903;3.701917;6.484931
2023-08-16;Maturity;BBB;255.566010;239.834927;-;29.662441;6.866754;-;1.822062;3.469863;-
2023-08-16;Maturity;BBB-;329.768649;322.450851;-;44.888966;-;-;2.053300;3.260273;-
2023-08-16;Duration;AAA;48.356398;71.620405;92.617603;19.665835;22.881915;36.665045;1.533202;3.973424;9.242739
2023-08-16;Duration;AA+;56.588497;77.771128;100.079333;15.488151;14.696720;18.412518;1.556759;4.060273;8.970024
2023-08-16;Duration;AA;58.702023;86.979904;107.766598;22.758186;15.589640;19.613498;1.714041;4.118862;7.814840
2023-08-16;Duration;AA-;61.282059;113.042775;133.713722;23.542150;29.009660;13.239599;1.649611;4.180137;8.000547
2023-08-16;Duration;A+;87.418680;120.399042;148.258048;35.659509;24.269459;17.043545;1.591956;4.266818;8.706491
2023-08-16;Duration;A;80.958078;129.095874;149.198867;27.899571;17.049333;23.577252;1.698682;4.259234;8.053075
2023-08-16;Duration;A-;99.053038;145.182573;161.646124;32.954805;31.134832;21.926792;1.669297;4.292412;7.878360
2023-08-16;Duration;BBB+;195.429290;243.495871;295.872045;35.183307;22.551099;-;1.863490;3.818134;6.484931
2023-08-16;Duration;BBB;254.841222;247.154580;-;29.200812;-;-;1.891095;3.736986;-
2023-08-16;Duration;BBB-;329.595829;-;-;42.955323;-;-;2.153881;-;-
2023-08-15;Maturity;AAA;48.925137;71.368508;92.595277;19.524383;22.893595;35.504043;1.535942;3.976164;9.245479
2023-08-15;Maturity;AA+;56.431213;77.307567;101.374509;15.569391;14.587488;18.425649;1.559499;4.063013;8.972763
2023-08-15;Maturity;AA;56.133969;77.602042;104.753602;22.042950;16.582507;20.053665;1.524168;3.628872;7.298082
2023-08-15;Maturity;AA-;59.842387;105.840010;135.341240;23.403108;25.026654;16.844494;1.567044;3.896014;7.421917
2023-08-15;Maturity;A+;88.309776;116.726279;145.556297;37.680934;23.204828;18.213167;1.522444;4.001718;8.349261
2023-08-15;Maturity;A;78.106918;122.670007;145.261075;26.762770;17.150926;21.419967;1.551809;3.787795;7.514683
2023-08-15;Maturity;A-;97.242392;141.706481;158.507966;32.218779;29.554873;22.315870;1.619678;4.071439;7.498328
2023-08-15;Maturity;BBB+;193.394370;241.301667;294.590919;34.353674;21.660519;-;1.790642;3.704657;6.487671
2023-08-15;Maturity;BBB;255.501312;239.992460;-;29.722917;6.779667;-;1.824801;3.472603;-
2023-08-15;Maturity;BBB-;329.736826;322.651561;-;44.928322;-;-;2.056039;3.263013;-
2023-08-15;Duration;AAA;49.041272;71.716601;92.958026;19.536450;22.857097;37.394832;1.535942;3.976164;9.245479
2023-08-15;Duration;AA+;56.565686;77.975010;101.176844;15.491275;14.789149;18.287363;1.559499;4.063013;8.972763
2023-08-15;Duration;AA;56.864635;86.720415;105.950859;21.003019;16.293687;21.144659;1.675209;4.121601;7.817579
2023-08-15;Duration;AA-;61.260167;115.280968;133.894098;23.507290;28.502862;13.222076;1.652350;4.182876;8.003287
2023-08-15;Duration;A+;89.506918;121.189109;148.690002;37.679355;23.864365;16.850119;1.594696;4.269558;8.709231
2023-08-15;Duration;A;81.371739;129.076289;148.970490;27.292988;17.111879;23.681807;1.701422;4.261974;8.055815
2023-08-15;Duration;A-;99.104596;145.450300;161.869145;32.972760;31.143557;22.038317;1.672037;4.295152;7.881100
2023-08-15;Duration;BBB+;196.082092;243.534202;296.048131;35.061732;22.748610;-;1.866229;3.820874;6.487671
2023-08-15;Duration;BBB;254.738706;246.782637;-;29.257560;-;-;1.893835;3.739726;-
2023-08-15;Duration;BBB-;329.523600;-;-;42.975990;-;-;2.156621;-;-
2023-08-11;Maturity;AAA;49.016589;71.370176;92.555072;19.668574;22.889182;35.574487;1.546901;3.987123;9.256438
2023-08-11;Maturity;AA+;56.608431;76.918962;101.131865;15.515309;14.844309;18.954370;1.570458;4.073972;8.983722
2023-08-11;Maturity;AA;54.147795;79.637153;104.722789;21.053448;17.356379;20.049972;1.480568;3.594716;7.309041
2023-08-11;Maturity;AA-;59.883124;105.874533;135.397682;23.472398;25.048950;16.805723;1.578003;3.906973;7.432876
2023-08-11;Maturity;A+;88.151756;115.767650;145.459743;38.142117;23.299054;18.080179;1.533403;3.992876;8.317175
2023-08-11;Maturity;A;78.484407;122.734611;145.270794;25.670940;16.973162;21.410792;1.562768;3.798754;7.525642
2023-08-11;Maturity;A-;96.772536;142.356376;158.553970;32.821247;29.337170;22.405163;1.618466;4.082398;7.509287
2023-08-11;Maturity;BBB+;193.437534;241.303408;294.793519;34.266704;21.641118;-;1.801601;3.715616;6.498630
2023-08-11;Maturity;BBB;256.219183;248.699714;-;30.222323;20.514549;-;1.682336;3.323287;-
2023-08-11;Maturity;BBB-;329.732006;322.735098;-;44.908461;-;-;2.066998;3.273972;-
2023-08-11;Duration;AAA;49.150661;71.712862;93.103579;19.719301;22.866526;37.749864;1.546901;3.987123;9.256438
2023-08-11;Duration;AA+;56.737900;77.587136;100.897040;15.435604;15.009388;18.672584;1.570458;4.073972;8.983722
2023-08-11;Duration;AA;56.540595;87.226770;106.061595;21.335867;16.501018;21.294933;1.686168;4.132560;7.828538
2023-08-11;Duration;AA-;61.304379;114.751226;133.509672;23.580406;29.031447;12.827925;1.663309;4.126861;7.871746
2023-08-11;Duration;A+;89.355491;120.783683;148.507831;38.125457;24.102866;16.800083;1.605655;4.280517;8.720190
2023-08-11;Duration;A;81.117300;128.556362;148.925799;26.133366;16.975434;23.666569;1.682803;4.238356;8.066774
2023-08-11;Duration;A-;98.743822;145.754192;161.778714;33.669013;30.976109;22.060284;1.670889;4.306111;7.892059
2023-08-11;Duration;BBB+;196.122516;243.511949;296.358844;34.989553;22.700755;-;1.877188;3.831832;6.498630
2023-08-11;Duration;BBB;255.936193;246.669876;-;29.392650;-;-;1.818264;3.750684;-
2023-08-11;Duration;BBB-;329.523540;-;-;42.923925;-;-;2.167579;-;-
2023-08-10;Maturity;AAA;48.858483;71.394075;92.525465;19.423169;22.901555;35.581500;1.549641;3.989863;9.259178
2023-08-10;Maturity;AA+;56.594629;76.950674;101.120631;15.517216;14.858967;18.961819;1.573198;4.076712;8.986462
2023-08-10;Maturity;AA;54.120087;79.661141;104.705914;21.045426;17.353414;20.042142;1.483307;3.597455;7.311780
2023-08-10;Maturity;AA-;59.850162;105.901103;135.400274;23.457923;25.058826;16.813630;1.580743;3.909713;7.435616
2023-08-10;Maturity;A+;89.306075;115.298174;145.360354;39.052400;22.787575;17.513389;1.521904;3.976148;8.319915
2023-08-10;Maturity;A;78.543963;122.592942;145.263368;25.746857;17.346892;21.406925;1.565508;3.801494;7.528381
2023-08-10;Maturity;A-;97.109366;142.605110;158.555127;32.804439;29.156532;22.409408;1.621205;4.085138;7.512027
2023-08-10;Maturity;BBB+;193.164772;241.321725;294.787527;34.315761;21.652042;-;1.804341;3.718356;6.501369
2023-08-10;Maturity;BBB;256.330186;237.609766;-;30.349874;10.086239;-;1.685075;3.486301;-
2023-08-10;Maturity;BBB-;329.715451;322.760778;-;44.937378;-;-;2.069738;3.276712;-
2023-08-10;Duration;AAA;48.991903;71.755730;93.032168;19.475337;22.866971;37.832470;1.549641;3.989863;9.259178
2023-08-10;Duration;AA+;56.723840;77.652141;100.819613;15.436927;15.035569;18.637964;1.573198;4.076712;8.986462
2023-08-10;Duration;AA;56.528589;87.240343;105.962299;21.335219;16.486138;21.295363;1.688908;4.135300;7.831278
2023-08-10;Duration;AA-;61.276543;114.807276;133.470159;23.570135;29.045021;12.832597;1.666049;4.129600;7.874486
2023-08-10;Duration;A+;90.615368;120.266173;148.551736;38.812115;22.989606;16.744732;1.608395;4.283257;8.722930
2023-08-10;Duration;A;80.996175;128.733304;148.856818;26.006670;17.002624;23.709074;1.685543;4.241095;8.069513
2023-08-10;Duration;A-;99.070511;146.009898;161.710135;33.640263;30.774031;22.078259;1.673629;4.308851;7.894799
2023-08-10;Duration;BBB+;195.870420;243.562366;296.309206;35.057790;22.742214;-;1.879928;3.834572;6.501369
2023-08-10;Duration;BBB;255.272897;246.684210;-;30.067536;-;-;1.761780;3.753424;-
2023-08-10;Duration;BBB-;329.516399;-;-;42.946501;-;-;2.170319;-;-
2023-08-09;Maturity;AAA;48.776778;71.823172;92.593522;19.369527;22.729134;35.557264;1.552380;3.992602;9.261917
2023-08-09;Maturity;AA+;57.160940;77.018272;101.125505;15.488091;14.858594;18.989490;1.575938;4.079452;8.989202
2023-08-09;Maturity;AA;54.118480;79.732223;104.757774;21.028219;17.329379;20.077019;1.486047;3.600195;7.314520
2023-08-09;Maturity;AA-;59.759017;105.973183;135.393014;23.437050;25.027453;16.820267;1.583483;3.912453;7.438356
2023-08-09;Maturity;A+;88.797637;115.358726;145.381468;40.144870;22.790921;17.521460;1.524644;3.978888;8.322655
2023-08-09;Maturity;A;78.805188;122.831205;145.530981;25.647293;17.202178;21.424920;1.568247;3.804234;7.531121
2023-08-09;Maturity;A-;97.358313;142.658425;158.562105;32.968919;29.141020;22.304119;1.623945;4.087877;7.514767
2023-08-09;Maturity;BBB+;193.151088;241.400629;294.754212;34.384371;21.656763;-;1.807081;3.721095;6.504109
2023-08-09;Maturity;BBB;256.284306;237.687905;-;30.356468;9.831119;-;1.687815;3.489041;-
2023-08-09;Maturity;BBB-;329.695695;322.937857;-;44.950142;-;-;2.072478;3.279452;-
2023-08-09;Duration;AAA;48.916162;72.180264;93.002706;19.430731;22.650715;37.690936;1.552380;3.992602;9.261917
2023-08-09;Duration;AA+;57.290571;77.754682;100.761054;15.414333;15.039433;18.692964;1.575938;4.079452;8.989202
2023-08-09;Duration;AA;56.561210;87.240307;105.961771;21.337253;16.449158;21.224774;1.691648;4.138040;7.834018
2023-08-09;Duration;AA-;61.212165;114.895555;133.526306;23.576607;29.002793;12.861315;1.668789;4.132340;7.877226
2023-08-09;Duration;A+;90.156807;120.287288;148.591511;39.876978;22.980267;16.727131;1.611134;4.285996;8.725669
2023-08-09;Duration;A;81.271130;129.104575;148.992352;25.922885;16.955920;23.732658;1.688282;4.243835;8.072253
2023-08-09;Duration;A-;99.326345;146.074206;161.736037;33.797139;30.780822;21.917729;1.676369;4.311591;7.897538
2023-08-09;Duration;BBB+;195.887518;243.576923;296.148019;35.152492;22.804641;-;1.882668;3.837312;6.504109
2023-08-09;Duration;BBB;255.264984;246.404822;-;30.067433;-;-;1.764520;3.756164;-
2023-08-09;Duration;BBB-;329.558734;-;-;42.967555;-;-;2.173059;-;-
2023-08-08;Maturity;AAA;48.752145;70.289381;92.546118;19.382468;24.180572;35.620591;1.555120;3.995342;9.264657
2023-08-08;Maturity;AA+;57.148085;76.978123;101.147025;15.491589;14.831606;18.938075;1.578677;4.082191;8.991941
2023-08-08;Maturity;AA;54.103825;79.703244;104.688619;21.025513;17.323287;20.073779;1.488787;3.602935;7.317260
2023-08-08;Maturity;AA-;59.732647;107.136563;135.465473;23.430763;25.327790;16.775112;1.586223;3.915193;7.441095
2023-08-08;Maturity;A+;88.830200;115.313313;145.377990;40.096890;22.891633;17.513273;1.527383;3.981627;8.325395
2023-08-08;Maturity;A;77.061011;123.107493;145.534968;26.018219;17.378727;21.424892;1.525057;3.792612;7.533861
2023-08-08;Maturity;A-;96.447593;142.550445;158.604602;33.729992;29.197415;22.326430;1.614619;4.090617;7.517506
